date,track_id,race_date,race_number,post_position,race_type,conditions_of_race,purse_usa,distance,surface,ml_implied_prob,trainer_id,trainer_name,jockey_id,jockey_name,weight_carried,medication,equipment,registration_number,horse_name,sex,breed_type,foaling_date,foaling_year,foaling_month,sire_registration_number,sire,sires_sire_registration_number,sires_sire,dam_registration_number,dam,dams_sire_registration_number,dams_sire,dirt_pedigree,mud_pedigree,turf_pedigree,distance_pedigree,power,lifetime_top_figure,speed_figure_par,early_pace,last_pace,starts,wins,places,shows,track_condition,off_turf_flag,last_out_beyer,spotlight_beyer,jock_odds_rank,jock_actual_perf,jock_ae,trainer_odds_rank,trainer_actual_perf,trainer_ae,posterior_probability,class,trainer_change,jockey_change,trainer_strike_trailing_year,jockey_strike_trailing_year,combined_midpoint,pressure,pace_scenario,running_style,beyer_top,mph,hrn_power,hrn_power_rank,trainer_last_ten_impact,sire_sd_starts,sire_sd_strike,sire_sd_impact,post_rs_starts,post_rs_strike,post_rs_impact,jockey_rs_starts,jockey_rs_strike,jockey_rs_impact,trainer_sd_starts,trainer_sd_strike,trainer_sd_impact,jock_sdt_starts,jock_sdt_strike,jock_sdt_impact,blinker_status,lasix_status,race_type_compact,track_condition_bit,track_circuit,earnings,dirt_pedigree_starts,mud_pedigree_starts,turf_pedigree_starts,distance_pedigree_starts,turn_time,worked_since_last,combined_midpoint_par,posterior_prob_three,money_burner,starts_at_distance,wins_at_distance,places_at_distance,shows_at_distance,starts_on_surface,wins_on_surface,places_on_surface,shows_on_surface,starts_at_surf_dist,wins_at_surf_dist,places_at_surf_dist,shows_at_surf_dist,furlongs_since_last,trainer_starts_trailing_year,jockey_starts_trailing_year,winning_sibs,spotlight_v2,sib_earnings,furlongs_run,furlongs_per_day,distance_earnings,surface_earnings,surf_dist_earnings,spi,dpi,dosage_index,auction_price,bris_back_class,bris_back_speed,bris_run_style,bris_mud_speed,quirin_speed_points,avg_comp_level,bris_current_class,bris_prime_power,last_race_pace_rating_2f,last_race_pace_rating_4f,last_race_pace_rating_6f,last_race_pace_rating_8f,last_race_pace_rating_10f,last_race_late_pace_rating,last_race_rating,last_race_class_rating,last_race_speed_rating,sire_sales_avg_all_ages,sire_sales_avg_sale_age,horses_sales_rank,total_sold_by_sire_all_ages,total_sold_by_sire_sale_age,sire_stud_fee_foal_year,dams_standard_starts_index,sires_sire_spi,damsire_spi,damsire_avg_winning_dist,damsire_turf_win_pct,sires_sire_number_of_crops,bris_turf_class,bris_mud_class,bris_speed_avg_3_good,srtv_avg_3_good,avg_bris_early_pace1,avg_bris_early_pace2,avg_bris_late_pace,avg_bris_final_speed,avg_bris_race_rating,best_bris_earlypace1,best_bris_earlypace2,best_bris_late_pace,last_race_bris_race_shape_1_call,avg_class_last_3,best_bris_speed_dirt_fast,best_bris_speed_turf,best_bris_speed_off,best_bris_speed_distance,best_bris_speed_lifetime,best_bris_speed_cur_year,best_bris_speed_prior_yr,best_bris_speed_track,bris_dirt_pedigree_rtg,bris_mud_pedigree_rtg,bris_turf_pedigree_rtg,bris_dist_pedigree_rtg
20260624,PID,2026-06-24,4,6,MSW,,31000.0000,1320,S,0.2766666667,114453,Timothy E. Hamm,136260,Edwin Gonzalez,120,L  ,     ,23002317,Big Run,G,TB,2023-03-03,2023,3,10004593,Peace and Justice,02004332,War Front,11005369,Rosedale Arch,95000753,Arch,0.1454783748,0.1855670103,0.1097560976,0.1487179487,82,82,64,100,39,1,0,1,0,   , ,-1,0,0.50353,0.2750977836,0.84,0.508362,0.2390041494,0.7746288799,0.0,1.0,0,0,0.2056384743,0.1852331606,12.5,1,1,Speed     ,0,12,50,2,0.07425975511557437,131,0.13740458015,-0.02824183984700146,162,0.14197530864,-0.24538942272587205,35,0.37142857142,0.503926781532603,748,0.15909090909,-0.15038042979156196,34,0.17647058823,-0.32433634588476, ,L,MSW,F,MA2,6200.0000,763,194,82,1170,999.0,1,12.4,0.0,0.0,1,0,1,0,1,0,1,0,1,0,1,0,0.21621621621,603,772,2,82,216256.0000,93.5,0.351503,6200.0000,6200.0000,6200.0000,0.79,1.88,3.0,-1.0000,107.3,71,E    ,-1,6,105.2,107.3,113.21,94,91,-1,-1,-1,73,104.5,107.3,71,-1.0000,-1.0000,-1,-1,-1,-1.0000,1.42,2.88,2.03,7.9,-1.0,17,-1.0,-1.0,71,100,94,91,73,71,104.2,94,91,73,4,107.3,0,0,0,0,71,71,0,71,103,103,101,104
20260624,PID,2026-06-24,4,4,MSW,,31000.0000,1320,S,0.0922222222,114624,Debbie Schaber,157701,Addiel J. Ayala,125,L  ,     ,20017424,Cosmic Connection,G,TB,2020-04-27,2020,4,10008360,Eastwood,98002458,Speightstown,12024373,Street Shiner,98019121,Indygo Shiner,0.1761363636,0.1836734694,0.1666666667,0.1857142857,70,70,64,86,35,17,0,1,3,   , ,48,48,0.288185,0.0736434108,0.84,0.222973,0.1,0.3157349896,0.0,1.025806,0,0,0.0476190476,0.0923913043,12.33,1,1,Tracker   ,48,12,95,6,-0.12030397411579286,49,0.22448979591,0.3538526056051732,1067,0.1893158388,0.09247383467947046,318,0.15094339622,-0.0552615419283351,298,0.01677852348,-0.5700666162146416,1598,0.13767209011,0.009318608758813962, ,L,MSW,F,MA2,16578.0000,176,49,6,280,999.0,0,12.4,0.0,0.0,16,0,1,3,10,0,1,2,10,0,1,2,0.0,63,184,0,70,0.0000,194.0,0.177981,16390.0000,14740.0000,14740.0000,0.94,0.19,5.0,-1.0000,105.8,63,E    ,-1,7,104.5,101.3,92.46,90,72,-1,-1,-1,34,105.0,99.5,25,-1.0000,-1.0000,-1,-1,-1,-1.0000,0.34,2.22,0.94,7.2,-1.0,19,-1.0,-1.0,61,90,92,81,47,42,104.5,94,89,79,4,102.8,57,0,53,63,63,58,63,63,102,100,102?,106?
20260624,PID,2026-06-24,4,5,MSW,,31000.0000,1320,S,0.0754545455,972067,Moises Valdez,162117,Walber Alencar,125,L  ,B    ,21015144,Irish Wish,G,TB,2021-03-03,2021,3,07001915,Boisterous,93006553,Distorted Humor,11001156,Irish Tart,97002863,Giant's Causeway,0.1280788177,0.0828025478,0.1086956522,0.1262135922,59,83,64,59,33,19,0,1,0,   , ,18,41,0.302326,0.2139534884,0.84,0.337165,0.082051282,0.6358885017,0.0,0.5,0,1,0.0952380952,0.1836734694,12.29,1,1,Midpack   ,61,12,102,7,-1.0,341,0.14662756598,0.015240256203971736,1917,0.14449660928,-0.00410268916133949,308,0.14285714285,0.19747448334957962,105,0.02857142857,-0.6415737300285729,813,0.14391143911,0.17793186593827404,B,L,MSW,F,MA2,15415.0000,1218,157,138,1854,23.76,1,12.35,0.0,0.0,11,0,0,0,4,0,1,0,1,0,0,0,0.1690140845,147,98,4,59,481697.0000,286.6,0.273212,6210.0000,6700.0000,230.0000,0.54,0.77,1.75,-1.0000,102.9,64,P    ,57,2,-1.0,96.4,78.01,71,-1,-1,-1,-1,38,99.9,96.4,20,-1.0000,-1.0000,-1,-1,-1,-1.0000,-1.0,2.3,2.46,8.0,-1.0,23,-1.0,102.2,-1,-1,-1,71,38,20,100.8,87,75,80,-1,99.5,64,35,57,64,73,47,73,-1,100,100,100,101
20260624,PID,2026-06-24,4,8,MSW,,31000.0000,1320,S,0.2075,158957,Jeff W. Zook,133402,Antonio A. Gallardo,125,L  ,     ,22011966,Warrior's Mission,G,TB,2022-04-20,2022,4,06013416,Warrior's Reward,99018651,Medaglia d'Oro,14006704,Hardly Mate,07007213,Mission Impazible,0.1475961538,0.1413828689,0.1337386018,0.1429276316,74,74,64,81,42,8,0,3,2,   , ,30,50,0.561644,0.2384020619,0.84,0.355556,0.0,0.84,0.0,1.025806,0,0,0.0810810811,0.1803278688,12.53,1,1,Tracker   ,50,12,55,4,-1.0,622,0.11897106109,-0.19984418631376955,389,0.12853470437,0.046198072381092414,675,0.23407407407,-0.0226004860927137,207,0.07729468599,-0.012411871933582841,2571,0.23259432127,-0.02975803370182173, ,L,MSW,F,MA2,22940.0000,4160,969,329,6080,999.0,0,12.5,0.0,0.0,8,0,3,2,8,0,3,2,8,0,3,2,0.0,37,610,0,74,0.0000,99.0,0.140825,22940.0000,22940.0000,22940.0000,0.85,0.45,1.67,-1.0000,106.6,66,E/P  ,-1,4,104.9,106.0,102.65,88,78,-1,-1,-1,68,105.0,106.9,57,-1.0000,-1.0000,-1,-1,-1,-1.0000,1.27,2.4,0.92,6.6,-1.0,19,-1.0,-1.0,63,95,89,82,70,62,104.5,89,85,87,4,105.5,0,0,0,66,66,66,66,66,104,103,103,105
20260624,PID,2026-06-24,4,1,MSW,,31000.0000,1320,S,0.166,225801,Ron G. Potts,85561,Huber Villa-Gomez,120,L  ,     ,23013479,Body by Carvel,C,TB,2023-02-17,2023,2,04031457,Street Boss,F0035782,Street Cry (IRE),16015274,Beautify,96028174,Lemon Drop Kid,0.1474093894,0.1320754717,0.1396226415,0.1449549288,71,71,64,49,77,3,0,0,0,   , ,53,53,0.349615,0.1330798479,0.84,0.542036,0.322147651,1.206088993,0.0,1.397849,0,0,0.2222222222,0.1138613861,12.29,1,1,Plodder   ,53,12,50,1,-0.32946637092104636,700,0.15714285714,0.15838933270355326,349,0.07736389684,-0.23283977588807347,132,0.09848484848,0.03834641742561429,932,0.21459227467,0.05002441904195365,2186,0.14592863677,-0.011491375229138123, ,L,MSW,F,MA2,860.0000,4111,1007,1060,6878,23.08,1,12.4,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0.12857142857,207,202,0,71,0.0000,104.5,0.254257,320.0000,0.0000,0.0000,1.23,0.03,2.0,30000.0000,110.3,71,NA   ,-1,0,-1.0,-1.0,111.38,68,59,57,-1,-1,76,108.0,107.7,64,73732.0000,75233.0000,10,85,26,15000.0000,0.62,2.22,1.69,7.9,-1.0,12,108.1,-1.0,-1,-1,79,85,76,71,109.2,79,85,76,-4,108.9,71,66,0,71,71,64,71,-1,105,104,107,105
20260624,PID,2026-06-24,4,7,MSW,,31000.0000,1320,S,0.1509090909,946937,Kevin Rice,172510,Carlos Barbosa,125,L  ,B    ,21019234,Mr. Impatient,G,TB,2021-04-23,2021,4,04031470,Got the Last Laugh,93006553,Distorted Humor,08030131,Turkocraft,93007194,Crafty Friend,0.1585014409,0.1547619048,0.1538461538,0.1420863309,63,73,64,59,73,21,0,2,6,   , ,44,50,0.442177,0.1656804734,0.84,0.374006,0.1414514145,0.9825396825,0.0,0.806451,0,0,0.1411411411,0.1105990783,12.46,1,1,Closer    ,52,12,67,5,1.0246449107877793,112,0.08035714285,-0.30376725597522714,561,0.0926916221,-0.12959581409996046,14,0.0,-1.0,896,0.16517857142,0.08714412091968438,30,0.13333333333,-0.030040482572279537,B,L,MSW,F,MA2,37345.0000,347,84,13,556,999.0,0,12.6,0.0,0.0,15,0,1,4,21,0,2,6,15,0,1,4,0.0,333,217,2,65,286820.0000,258.28,0.22676,26000.0000,37345.0000,26000.0000,0.76,0.52,2.56,-1.0000,104.5,62,P    ,-1,0,-103.7,104.5,100.21,83,77,-1,-1,-1,60,105.0,104.7,51,-1.0000,-1.0000,-1,-1,-1,-1.0000,-1.0,2.3,0.91,6.6,-1.0,23,-1.0,-1.0,62,89,83,77,60,51,104.7,86,78,73,4,105.0,0,0,0,67,68,51,65,68,99,99,95,101
20260624,PID,2026-06-24,4,2,MSW,,31000.0000,1320,S,0.1383333333,115091,S. Matthew Kintz,165575,Gaddiel A. Martinez,120,L  ,B    ,23008571,Sealand,G,TB,2023-04-22,2023,4,16012147,Omaha Beach,02004332,War Front,11004113,Tapitbythesea,01006303,Tapit,0.1950059453,0.2424242424,0.109929078,0.1790040377,73,73,64,87,43,4,0,0,1,   , ,19,32,0.354249,0.1749644381,0.84,0.431473,0.206185567,1.0598544974,0.0,1.034562,0,1,0.1704545454,0.1605960265,12.41,1,1,Tracker   ,32,12,53,3,0.861996485827641,165,0.13939393939,-0.09070946281441228,1098,0.18123861566,0.02172492510393198,272,0.27205882352,0.5294412801013806,647,0.15919629057,-0.022182068909964547,883,0.20385050962,0.30988297383939845,B,L,MSW,F,MA2,6250.0000,841,198,282,1486,999.0,0,12.5,0.0,0.0,3,0,0,1,4,0,0,1,3,0,0,1,0.0,176,604,4,73,635488.0000,70.0,0.182767,5350.0000,6250.0000,5350.0000,1.79,0.67,2.73,-1.0000,109.0,54,E    ,-1,5,104.4,105.5,101.83,88,84,-1,-1,-1,58,105.0,105.7,54,-1.0000,-1.0000,-1,-1,-1,-1.0000,-1.0,2.88,2.85,7.6,-1.0,17,-1.0,-1.0,-1,-1,88,84,58,54,104.7,92,84,72,4,105.4,0,0,0,54,54,54,54,54,111,113,113,113
20260624,PID,2026-06-24,4,3,MSW,,31000.0000,1320,S,0.0754545455,283371,Katy Cheeks,157929,Victor Severino,120,L  ,     ,23010150,Gleaming,G,TB,2023-05-08,2023,5,F0044897,Demarchelier (GB),A6596464,Dubawi (IRE),15004966,Glossy,97023427,Broken Vow,0.134751773,0.1282051282,0.0945945946,0.1318051576,63,63,64,57,39,3,0,0,0,   , ,-1,0,0.317758,0.1525423729,0.84,0.282829,0.0,0.84,0.0,0.73387,0,1,0.0925925926,0.125,12.79,1,1,Plodder   ,0,12,104,8,-1.0,95,0.15789473684,0.41076513198364517,352,0.08522727272,-0.1756472370835095,21,0.04761904761,-0.037743787762318126,235,0.11489361702,-0.15127369369240073,187,0.0909090909,-0.052536851437363086, ,L,MSW,F,MA2,855.0000,141,39,74,349,999.0,0,12.8,0.0,0.0,1,0,0,0,2,0,0,0,1,0,0,0,0.0,54,176,0,63,7205.0000,67.5,0.253759,250.0000,650.0000,250.0000,0.77,0.11,1.67,-1.0000,103.1,57,NA   ,-1,0,-1.0,103.1,89.86,77,56,46,-1,-1,46,104.2,99.7,36,-1.0000,-1.0000,-1,-1,-1,-1.0000,2.91,3.51,1.43,7.2,-1.0,18,99.4,-1.0,-1,-1,81,76,71,57,104.2,81,76,71,-6,100.7,0,10,0,0,57,57,0,57,103,104,103,102
20260624,PID,2026-06-24,5,5,CLM,C,18000.0000,1320,S,0.2075,1553,Linda Rice,165575,Gaddiel A. Martinez,118,L  ,B    ,23002314,Ohoopee,F,TB,2023-02-19,2023,2,14011110,Bee Jersey,06006943,Jersey Town,12009288,Lady Ekati,05014077,Tale of Ekati,0.203125,0.1975308642,0.0285714286,0.1925042589,93,98,74,100,45,6,2,2,1,   , ,59,59,0.354249,0.1749644381,0.84,0.615292,0.3386952636,0.9861719739,0.4615384615,3.537037,0,1,0.2275132275,0.1605960265,12.54,3,3,Speed     ,59,32,27,1,0.576892980284508,87,0.20689655172,0.20296014386241845,180,0.22777777777,0.12510100797741663,31,0.19354838709,0.005216234387104057,122,0.35245901639,0.06669567876553084,883,0.20385050962,0.30988297383939845,B,L,CLM,F,MA2,131200.0000,384,81,35,587,0.0,1,12.6,0.0,0.9018739419055768,4,1,2,0,0,0,0,0,0,0,0,0,0.17021276595,945,604,0,93,3273.0000,119.0,0.245867,68200.0000,0.0000,0.0000,1.22,-1.0,3.0,11000.0000,115.2,78,E    ,67,6,113.3,112.1,117.6,94,88,-1,-1,-1,59,113.6,112.1,59,44077.0000,20167.0000,4,13,6,5000.0000,2.16,0.97,0.99,6.7,-1.0,11,-1.0,113.3,76,97,94,88,59,59,113.7,102,100,72,4,113.5,85,0,67,78,85,78,85,-1,106,107,102,109
20260624,PID,2026-06-24,5,2,CLM,C,18000.0000,1320,S,0.1844444444,3243,Kimberly DePasquale,172510,Carlos Barbosa,118,L  ,B    ,23007899,Miss Thalia,F,TB,2023-02-27,2023,2,10021955,Goldencents,05013934,Into Mischief,12008564,English Tea,02032383,English Channel,0.1360956712,0.1280175567,0.1341743119,0.1337287377,78,78,74,85,40,7,2,0,1,   , ,0,42,0.442177,0.1656804734,0.84,0.328245,0.3689320388,3.7528344671,0.375,1.329629,0,0,0.1551724138,0.1105990783,12.29,3,3,Tracker   ,42,32,55,2,1.9388851764317674,760,0.125,-0.04470286855947614,1098,0.18123861566,0.02172492510393198,29,0.24137931034,0.43596772547745477,393,0.08396946564,-0.14250414212905993,30,0.13333333333,-0.030040482572279537,B,L,CLM,F,MA2,31800.0000,5937,1367,872,8936,24.14,0,12.3,0.5,0.29618425146546906,6,2,0,1,5,2,0,1,5,2,0,1,0.0,58,217,1,78,40727.0000,112.0,0.315492,31550.0000,30050.0000,30050.0000,0.94,-1.0,1.15,9000.0000,110.3,76,E/P  ,-1,6,108.3,109.7,111.35,89,87,-1,-1,-1,74,109.4,110.0,70,26004.0000,17005.0000,21,74,38,15000.0000,0.01,2.61,1.42,8.2,-1.0,15,-1.0,-1.0,69,99,91,87,77,73,107.3,98,98,80,3,109.3,62,0,58,76,76,76,66,76,100,101,102,100
20260624,PID,2026-06-24,5,3,CLM,C,18000.0000,1320,S,0.1509090909,39163,Carol A. Skawinski,145057,David Delgado,123,L  ,B    ,22011503,Courageous Ari,F,TB,2022-05-14,2022,5,06016149,Courageous Cat,83020337,Storm Cat,11003960,Thatza Wrap,04025278,Hard Spun,0.1122144985,0.0954907162,0.125,0.1096184847,69,70,74,57,63,19,2,4,5,   , ,0,51,0.146429,0.0,0.84,0.18919,0.2272727273,0.84,0.1395348837,1.0,0,0,0.1333333333,0.0659340659,12.75,3,3,Closer    ,51,32,101,8,0.37318251370583133,253,0.10671936758,-0.1577292465790341,873,0.12600229095,-0.023615955490530416,155,0.03870967741,-0.36059400998469526,241,0.11618257261,0.05653226026634628,653,0.05513016845,-0.23401596758515453,B,L,CLM,F,MA2,52710.0000,1007,377,224,1861,999.0,1,12.8,0.0,1.2365485073783165,13,2,2,5,18,2,4,5,12,2,2,5,0.14285714285,30,91,3,69,298041.0000,180.0,0.224438,41510.0000,52500.0000,41300.0000,0.71,-1.0,3.0,2000.0000,108.2,70,S    ,-1,0,106.3,106.5,97.56,85,81,-1,-1,-1,71,106.2,106.8,63,21125.0000,2000.0000,1,4,2,2500.0000,1.46,4.29,1.56,7.4,-1.0,21,-1.0,-1.0,65,96,85,81,71,63,105.8,86,81,85,6,104.2,31,0,0,70,70,63,70,70,97,95,102,96
20260624,PID,2026-06-24,5,7,CLM,C,18000.0000,1320,S,0.0754545455,972067,Moises Valdez,85561,Huber Villa-Gomez,123,L  ,B    ,22005122,Joys of Summer,F,TB,2022-03-31,2022,3,09029489,Summer Front,02004332,War Front,05006202,Clear Pond,85005032,Dynaformer,0.1117408907,0.1536231884,0.1196388262,0.1256366723,73,81,74,82,35,18,2,2,1,   , ,0,57,0.349615,0.1330798479,0.84,0.337165,0.082051282,0.6358885017,0.1473684211,1.303703,0,0,0.0952380952,0.1138613861,12.29,3,3,Midpack   ,57,32,85,5,-1.0,333,0.15615615615,0.048012454342916566,1241,0.11361804995,-0.11712049685324644,879,0.12172923777,-0.16183546717552888,105,0.02857142857,-0.6415737300285729,2186,0.14592863677,-0.011491375229138123,B,L,CLM,F,MA2,40045.0000,1235,345,443,2356,999.0,0,12.4,0.0,1.1910794496276664,13,1,1,1,15,2,2,1,11,1,1,1,0.0,147,202,4,73,608406.0000,197.14,0.247974,23320.0000,39695.0000,23145.0000,1.17,-1.0,1.78,7000.0000,106.8,69,E    ,-1,4,-107.0,105.0,104.1,83,80,-1,-1,-1,79,108.0,106.8,69,48637.0000,9927.0000,5,24,11,10000.0000,2.47,2.88,2.66,8.5,-1.0,17,-1.0,-1.0,71,99,86,82,67,61,106.9,88,84,79,-7,104.0,44,0,0,69,73,69,73,73,102,102,112,103
20260624,PID,2026-06-24,5,4,CLM,C,18000.0000,1320,S,0.1185714286,957779,Cally Ann Herrington,126315,Rocco Bowen,123,L  ,     ,22015712,Sip'n' Speed,F,TB,2022-03-20,2022,3,16012147,Omaha Beach,02004332,War Front,18013486,Any Kind,06024486,Pioneerof the Nile,0.1950059453,0.2424242424,0.109929078,0.1790040377,78,79,74,71,64,21,2,2,6,   , ,40,45,0.515293,0.2706766917,0.84,0.179488,0.2,0.84,0.1354166667,0.84037,1,1,0.0625,0.1993006993,12.6,3,3,Midpack   ,53,32,86,6,2.3217942880746545,165,0.13939393939,-0.09070946281441228,1969,0.15693245302,0.06485246729460781,219,0.13242009132,0.012848679764632331,222,0.04504504504,-0.22737058631151208,76,0.17105263157,0.13605546625931808, ,L,CLM,F,MA2,37441.0000,841,198,282,1486,999.0,0,12.4,0.0,1.883980174977278,7,1,0,2,6,1,0,1,2,0,0,0,0.0,32,572,0,54,0.0000,252.28,0.295756,14304.0000,10500.0000,500.0000,1.79,-1.0,2.69,-1.0000,104.3,64,E/P  ,77,1,106.2,-1.0,110.17,84,83,77,-1,-1,74,107.2,110.3,72,-1.0000,-1.0000,-1,-1,-1,-1.0000,0.03,2.88,2.09,7.5,-1.0,17,-1.0,109.6,75,98,74,68,81,59,104.7,83,81,71,8,110.7,74,65,77,77,77,77,70,70,110,111,110,111
20260624,PID,2026-06-24,5,1,CLM,C,18000.0000,1320,S,0.166,225801,Ron G. Potts,133402,Antonio A. Gallardo,123,L  ,B    ,22012951,New Issue,F,TB,2022-01-31,2022,1,06020442,Munnings,98002458,Speightstown,17010581,Roadrunner's Honor,11006288,Honor Code,0.1784063857,0.1754487551,0.1424460432,0.1724654276,70,89,74,65,78,11,2,2,1,   , ,34,58,0.561644,0.2384020619,0.84,0.542036,0.322147651,1.206088993,0.2142857143,1.271851,0,1,0.2222222222,0.1803278688,12.36,3,3,Closer    ,58,32,64,4,-0.32946637092104636,1095,0.16712328767,0.020183889879352934,898,0.13363028953,-0.014798310384766644,436,0.22706422018,0.02604197170191558,932,0.21459227467,0.05002441904195365,2571,0.23259432127,-0.02975803370182173,B,L,CLM,F,MA2,50423.0000,7141,1727,1390,11353,999.0,0,12.45,0.2,0.8992142680988675,5,1,1,1,2,1,0,0,2,1,0,0,0.0,207,610,0,70,11770.0000,196.0,0.282828,31440.0000,13700.0000,13700.0000,1.55,-1.0,9.86,85000.0000,108.1,65,P    ,-1,2,108.1,108.0,109.4,84,86,-1,-1,-1,67,109.4,107.8,64,138735.0000,125460.0000,18,145,45,40000.0000,1.35,2.22,1.24,7.2,-1.0,19,108.5,-1.0,68,97,86,87,68,65,108.4,88,88,69,3,107.3,0,73,0,64,73,70,73,65,108,108,110,109
20260624,PID,2026-06-24,5,8,CLM,C,18000.0000,1320,S,0.1383333333,4170,Keith C. Dickey,3050655,Martina Rojas,123,L  ,     ,20000832,Air One,M,TB,2020-01-10,2020,1,13008382,Mor Spirit,07004460,Eskendereya,12013997,Doctor Doctor,92002902,Langfuhr,0.1510177282,0.1558441558,0.0841121495,0.1466922339,74,100,74,86,58,18,2,4,2,   , ,56,69,0.331401,0.0694444444,0.84,0.666667,0.0,0.84,0.1477272727,1.449407,0,0,0.027027027,0.1058823529,12.53,3,3,Tracker   ,74,32,60,3,-1.0,148,0.12837837837,-0.04844260799711353,389,0.12853470437,0.046198072381092414,108,0.2037037037,0.14549420700525295,141,0.14893617021,0.0065703631484350655,372,0.16666666666,0.07666376634994188, ,L,CLM,F,MA2,72315.0000,1523,308,107,2086,999.0,0,12.45,0.0,0.7909241580674445,15,2,4,1,8,1,2,0,7,1,2,0,0.0,37,425,1,91,138429.0000,287.0,0.186001,63440.0000,19425.0000,18550.0000,0.65,-1.0,2.11,-1.0000,106.8,64,E/P  ,-1,4,107.4,106.8,108.96,92,88,-1,-1,-1,65,106.2,107.2,64,-1.0000,-1.0000,-1,-1,-1,-1.0000,-1.0,1.41,1.45,7.1,-1.0,13,-1.0,-1.0,71,96,92,88,65,64,105.8,92,88,65,6,108.4,0,79,0,70,79,64,75,76,100,99,101,100
20260624,PID,2026-06-24,5,6,CLM,C,18000.0000,1320,S,0.0754545455,248014,Bernard L. Kleine,162117,Walber Alencar,123,L  ,     ,22015566,Jasmines World,F,TB,2022-05-05,2022,5,15021362,World of Trouble,08025079,Kantharos,12024851,Princess Jasmine,06012895,Midshipman,0.1456953642,0.1875,0.1641791045,0.1522157996,64,74,74,61,55,16,2,0,0,   , ,0,46,0.302326,0.2139534884,0.84,0.213334,0.0,0.84,0.1578947368,0.87037,0,0,0.0491803279,0.1836734694,12.45,3,3,Closer    ,61,32,98,7,-1.0,156,0.13461538461,0.04085853039283638,780,0.10897435897,-0.09989644825251864,166,0.14457831325,0.3685640746899923,150,0.09333333333,0.46146513455587046,813,0.14391143911,0.17793186593827404, ,L,CLM,F,MA2,34625.0000,604,144,134,1038,23.77,1,12.5,0.0,0.47841709826681966,14,2,0,0,14,2,0,0,13,2,0,0,0.14285714285,61,98,3,64,242876.0000,173.0,0.21571,33825.0000,33825.0000,33350.0000,0.8,-1.0,5.0,1500.0000,107.6,70,S    ,-1,3,105.6,105.0,99.08,84,81,-1,-1,-1,65,106.2,105.4,59,38931.0000,12567.0000,17,50,18,15000.0000,0.12,1.21,1.14,6.5,-1.0,13,-1.0,-1.0,70,99,84,81,65,59,105.8,89,85,82,6,106.0,62,0,0,72,72,59,72,72,104,105,101,107
20260624,PID,2026-06-24,6,4,SOC,C,21000.0000,1830,S,0.10375,267184,Jennifer Tooley,172968,Elijah Greenidge,123,L  ,B    ,21015683,Faster,G,TB,2021-03-07,2021,3,13018514,Accelerate,07032873,Lookin At Lucky,04015619,Perfect Cause,97002863,Giant's Causeway,0.147601476,0.1608391608,0.0810810811,0.1282771535,68,108,89,88,82,24,5,2,4,   , ,69,72,0.391744,0.1640953717,0.84,0.46371,0.3497267759,2.0526113671,0.3096774193,1.115238,0,1,0.1875,0.08,12.46,4,1,Midpack   ,72,40,74,3,2.247568952252509,161,0.09937888198,-0.18439574092282462,1360,0.14558823529,-0.037026114850087666,38,0.02631578947,-0.4521440441579171,20,0.15,0.601167594298706,2,0.5,2.879095328683154,B,L,ALW,F,MA2,82674.0000,542,143,222,1068,999.0,1,12.45,0.43478260869,0.5523526699415009,19,4,2,3,12,3,2,1,8,2,2,0,0.22222222222,64,350,3,107,449852.0000,378.82,0.33027,67789.0000,56110.0000,42130.0000,0.85,-1.0,1.86,75000.0000,114.3,84,S    ,-1,4,109.9,111.1,122.28,69,72,81,-1,-1,95,109.1,114.2,87,61335.0000,34179.0000,1,93,14,20000.0000,-1.0,1.5,2.46,8.0,-1.0,13,114.2,-1.0,82,103,89,89,71,76,111.6,93,89,90,-2,110.0,69,87,13,84,87,87,79,69,103,103,104,103
20260624,PID,2026-06-24,6,1,SOC,C,21000.0000,1830,S,0.0638461538,972067,Moises Valdez,3050655,Martina Rojas,123,L  ,     ,19011972,Bartulia,G,TB,2019-04-04,2019,4,09013643,Creative Cause,97002863,Giant's Causeway,12006671,Darling Sky,00002659,Sky Mesa,0.156969697,0.1410459588,0.1210762332,0.1400978625,84,114,89,86,81,22,3,5,5,   , ,70,75,0.331401,0.0694444444,0.84,0.337165,0.082051282,0.6358885017,0.1649484536,0.914285,0,0,0.0952380952,0.1058823529,12.29,4,1,Midpack   ,91,40,113,9,-1.0,487,0.12525667351,-0.014182263252427219,1360,0.17352941176,0.00533282009238234,128,0.1796875,0.1605197576734938,158,0.06962025316,-0.14059329405302856,279,0.16845878136,0.042615858553524344, ,L,ALW,F,MA2,121459.0000,1650,631,1115,3883,23.26,0,12.25,0.0,1.300751506775384,15,3,3,4,13,1,4,3,8,1,2,2,0.0,147,425,1,99,49055.0000,358.28,0.197182,107543.0000,42654.0000,29743.0000,0.97,-1.0,1.59,100000.0000,111.8,83,E    ,72,3,111.1,109.6,112.97,83,91,91,-1,-1,56,111.9,109.6,69,23609.0000,19708.0000,2,77,64,20000.0000,2.21,2.46,1.37,6.8,-1.0,19,-1.0,-1.0,80,105,91,91,56,69,111.7,91,91,90,22,110.3,82,0,95,95,95,69,83,83,104,105,104,104
